"submitted_item" "validated_id" "current_symbol"
"459" "FBgn0024998" "FBgn0024998" "CG2685"
"460" "FBgn0025456" "FBgn0025456" "CREG"
"461" "FBgn0025558" "FBgn0025558" "CG4101"
"462" "FBgn0025583" "FBgn0025583" "BomS2"
"463" "FBgn0025624" "FBgn0025624" "CG4025"
"464" "FBgn0025631" "FBgn0025631" "moody"
"465" "FBgn0025635" "FBgn0025635" "Hinfp"
"466" "FBgn0025638" "FBgn0025638" "Roc1a"
"467" "FBgn0025682" "FBgn0025682" "scf"
"468" "FBgn0025800" "FBgn0025800" "Smox"
"469" "FBgn0025814" "FBgn0025814" "Mgstl"
"470" "FBgn0025820" "FBgn0025820" "JTBR"
"471" "FBgn0025832" "FBgn0025832" "Fen1"
"472" "FBgn0026084" "FBgn0026084" "cib"
"473" "FBgn0026088" "FBgn0026088" "CG14818"
"474" "FBgn0026371" "FBgn0026371" "SAK"
"475" "FBgn0026409" "FBgn0026409" "Mpcp2"
"476" "FBgn0026415" "FBgn0026415" "Idgf4"
"477" "FBgn0026565" "FBgn0026565" "Ass"
"478" "FBgn0026630" "FBgn0026630" "nes"
"479" "FBgn0026634" "FBgn0026634" "Cog2"
"480" "FBgn0026741" "FBgn0026741" "mRpL18"
"481" "FBgn0026753" "FBgn0283536" "Vha13"
"482" "FBgn0011227" "FBgn0011227" "ox"
"483" "FBgn0026873" "FBgn0026873" "MED18"
"484" "FBgn0027655" "FBgn0027655" "htt"
"485" "FBgn0027779" "FBgn0027779" "VhaSFD"
"486" "FBgn0027836" "FBgn0027836" "Gtpbp1"
"487" "FBgn0028397" "FBgn0028397" "Tob"
"488" "FBgn0028515" "FBgn0028515" "EndoGI"
"489" "FBgn0028526" "FBgn0028526" "CG15293"
"490" "FBgn0028531" "FBgn0028531" "CG15286"
"491" "FBgn0028532" "FBgn0028532" "CG7968"
"492" "FBgn0028561" "FBgn0028561" "sut3"
"493" "FBgn0028983" "FBgn0028983" "Spn55B"
"494" "FBgn0028686" "FBgn0028686" "Rpt3"
