"submitted_item" "validated_id" "current_symbol"
"490" "FBgn0040793" "FBgn0040793" "COX7B"
"491" "FBgn0034835" "FBgn0034835" "CG3092"
"492" "FBgn0010070" "FBgn0261836" "Msp300"
"493" "FBgn0035287" "FBgn0035287" "CG13937"
"494" "FBgn0052486" "FBgn0266918" "CG32486"
"495" "FBgn0004363" "FBgn0004363" "porin"
"496" "FBgn0031849" "FBgn0031849" "CG11327"
"497" "FBgn0043012" "FBgn0043012" "AP-2σ"
"498" "FBgn0005536" "FBgn0005536" "Mbs"
"499" "FBgn0026563" "FBgn0026563" "CG1979"
"500" "FBgn0029971" "FBgn0029971" "ND-MNLL"
"501" "FBgn0032651" "FBgn0032651" "Oli"
"502" "FBgn0033705" "FBgn0033705" "CG13168"
"503" "FBgn0035161" "FBgn0035161" "CG13898"
"504" "FBgn0035239" "FBgn0035239" "CG18170"
"505" "FBgn0028433" "FBgn0267252" "Gγ30A"
"506" "FBgn0038702" "FBgn0038702" "CG3739"
"507" "FBgn0036029" "FBgn0036029" "CG16719"
"508" "FBgn0040775" "FBgn0040775" "CG12158"
"509" "FBgn0031318" "FBgn0031318" "CG4887"
"510" "FBgn0040923" "FBgn0040923" "CG11368"
"511" "FBgn0032117" "FBgn0032117" "FucTB"
"512" "FBgn0036728" "FBgn0036728" "UQCR-Q"
"513" "FBgn0039694" "FBgn0039694" "fig"
"514" "FBgn0037362" "FBgn0010772" "Xe7"
"515" "FBgn0032800" "FBgn0032800" "Cep104"
"516" "FBgn0029843" "FBgn0029843" "Nep1"
"517" "FBgn0015583" "FBgn0015583" "Acp29AB"
"518" "FBgn0025642" "FBgn0025642" "CG32812"
"519" "FBgn0000064" "FBgn0000064" "Ald1"
"520" "FBgn0015586" "FBgn0015586" "Acp76A"
"521" "FBgn0040748" "FBgn0040748" "CG13943"
"522" "FBgn0031654" "FBgn0031654" "Jon25Bii"
"523" "FBgn0011589" "FBgn0011589" "Elk"
"524" "FBgn0031323" "FBgn0031323" "CG5139"
"525" "FBgn0010612" "FBgn0010612" "ATPsynG"
"526" "FBgn0000422" "FBgn0000422" "Ddc"
"527" "FBgn0036162" "FBgn0036162" "Fum3"
"528" "FBgn0038862" "FBgn0038862" "Usp8"
"529" "FBgn0027491" "FBgn0027491" "Cdk5α"
"530" "FBgn0029753" "FBgn0029753" "CG4198"
"531" "FBgn0036642" "FBgn0250814" "UQCR-C2"
"532" "FBgn0028850" "FBgn0028850" "CG15260"
"533" "FBgn0031501" "FBgn0031501" "CG17261"
"534" "FBgn0033398" "FBgn0020621" "Pkn"
"535" "FBgn0030536" "FBgn0030536" "CG11068"
"536" "FBgn0017566" "FBgn0017566" "ND-75"
"537" "FBgn0039083" "FBgn0039083" "CG10177"
"538" "FBgn0037514" "FBgn0037514" "CG10919"
"539" "FBgn0030697" "FBgn0030697" "CG8565"
"540" "FBgn0034247" "FBgn0034247" "CG6484"
"541" "FBgn0027528" "FBgn0027528" "goe"
"542" "FBgn0035404" "FBgn0266582" "ND-30"
"543" "FBgn0038328" "FBgn0085433" "CG34404"
"544" "FBgn0052451" "FBgn0052451" "SPoCk"
"545" "FBgn0033999" "FBgn0033999" "vaha"
"546" "FBgn0042132" "FBgn0042132" "CG18809"
"547" "FBgn0036132" "FBgn0036132" "CG18587"
"548" "FBgn0001309" "FBgn0266557" "kis"
"549" "FBgn0041630" "FBgn0041630" "Hexo1"
"550" "FBgn0032719" "FBgn0032719" "CG17321"
"551" "FBgn0026729" "FBgn0262870" "axo"
"552" "FBgn0030605" "FBgn0030605" "ND-B18"
"553" "FBgn0001091" "FBgn0001091" "Gapdh1"
"554" "FBgn0038052" "FBgn0286507" "vrs"
"555" "FBgn0034418" "FBgn0034418" "CG15118"
"556" "FBgn0038248" "FBgn0038248" "CG7886"
"557" "FBgn0052548" "FBgn0052548" "CG32548"
"558" "FBgn0037001" "FBgn0037001" "ND-39"
"559" "FBgn0051465" "FBgn0051465" "CG31465"
"560" "FBgn0031526" "FBgn0031526" "CG8838"
"561" "FBgn0038749" "FBgn0038749" "Xport-A"
"562" "FBgn0037721" "FBgn0037721" "CG9427"
"563" "FBgn0019664" "FBgn0085432" "pan"
"564" "FBgn0011712" "FBgn0250791" "αSnap"
"565" "FBgn0027581" "FBgn0027581" "Cables1"
"566" "FBgn0032652" "FBgn0032652" "CG6870"
"567" "FBgn0034467" "FBgn0034467" "CG15128"
"568" "FBgn0031522" "FBgn0031522" "CG3285"
"569" "FBgn0002921" "FBgn0002921" "Atpα"
"570" "FBgn0031738" "FBgn0031738" "CG9171"
"571" "FBgn0013348" "FBgn0013348" "TpnC41C"
"572" "FBgn0038271" "FBgn0038271" "UQCR-C1"
"573" "FBgn0024189" "FBgn0024189" "sns"
"574" "FBgn0040097" "FBgn0040097" "lectin-30A"
"575" "FBgn0038127" "FBgn0038127" "CG8476"
"576" "FBgn0040092" "FBgn0040092" "lectin-46Cb"
"577" "FBgn0037410" "FBgn0037410" "Osi2"
"578" "FBgn0030677" "FBgn0026666" "MagR"
"579" "FBgn0040767" "FBgn0040767" "CG13233"
"580" "FBgn0034725" "FBgn0034725" "CG6044"
"581" "FBgn0038359" "FBgn0038359" "CG5614"
"582" "FBgn0051482" "FBgn0051482" "CG31482"
"583" "FBgn0037464" "FBgn0037464" "Mst84B"
"584" "FBgn0028567" "FBgn0028567" "robl62A"
"585" "FBgn0004580" "FBgn0004580" "Cbp53E"
"586" "FBgn0036930" "FBgn0261574" "kug"
"587" "FBgn0041109" "FBgn0259110" "mmd"
"588" "FBgn0038797" "FBgn0038797" "Dic2"
"589" "FBgn0036137" "FBgn0260795" "NaPi-III"
"590" "FBgn0037289" "FBgn0250839" "Jhbp2"
"591" "FBgn0003353" "FBgn0003353" "sei"
"592" "FBgn0029815" "FBgn0029815" "CG11462"
"593" "FBgn0043792" "FBgn0043792" "CG30427"
"594" "FBgn0032249" "FBgn0032249" "TBC1D16"
"595" "FBgn0030467" "FBgn0030467" "CG1764"
"596" "FBgn0038697" "FBgn0038697" "CG3581"
"597" "FBgn0037463" "FBgn0037463" "djl"
"598" "FBgn0029869" "FBgn0261955" "Cs1"
"599" "FBgn0004784" "FBgn0004784" "inaC"
"600" "FBgn0031229" "FBgn0031229" "CG3436"
"601" "FBgn0038959" "FBgn0038959" "CG13856"
"602" "FBgn0000028" "FBgn0000028" "acj6"
"603" "FBgn0031014" "FBgn0086778" "nAChRα7"
"604" "FBgn0039936" "FBgn0039936" "Gyf"
"605" "FBgn0034278" "FBgn0034278" "CG14488"
"606" "FBgn0038163" "FBgn0038163" "CG10841"
"607" "FBgn0034978" "FBgn0034978" "CG3257"
"608" "FBgn0035005" "FBgn0035005" "CG3483"
"609" "FBgn0035882" "FBgn0035882" "CG13666"
"610" "FBgn0038570" "FBgn0038570" "Prx5"
"611" "FBgn0036015" "FBgn0036015" "CG3088"
"612" "FBgn0038596" "FBgn0038596" "CG14312"
"613" "FBgn0038700" "FBgn0038700" "CG3734"
"614" "FBgn0031127" "FBgn0031127" "CG1835"
"615" "FBgn0020251" "FBgn0020251" "sfl"
"616" "FBgn0033330" "FBgn0033330" "CG8746"
"617" "FBgn0041723" "FBgn0041723" "rho-5"
"618" "FBgn0031407" "FBgn0031407" "CG4270"
"619" "FBgn0038143" "FBgn0038143" "CG9813"
"620" "FBgn0033788" "FBgn0033788" "CG13323"
"621" "FBgn0032511" "FBgn0032511" "ND-B22"
"622" "FBgn0051679" "FBgn0051679" "Tengl3"
"623" "FBgn0035823" "FBgn0035823" "eIF4E5"
"624" "FBgn0036338" "FBgn0266709" "Zmynd10"
"625" "FBgn0040222" "FBgn0086675" "fne"
"626" "FBgn0028913" "FBgn0028913" "CG3473"
"627" "FBgn0034292" "FBgn0034292" "CG5767"
"628" "FBgn0011361" "FBgn0011361" "ND-ACP"
"629" "FBgn0036072" "FBgn0036072" "CG6628"
"630" "FBgn0030778" "FBgn0030778" "CG4678"
"631" "FBgn0042710" "FBgn0042710" "Hex-t2"
"632" "FBgn0033280" "FBgn0033280" "CG12126"
"633" "FBgn0052392" "FBgn0052392" "Rsph3"
"634" "FBgn0053208" "FBgn0053208" "Mical"
"635" "FBgn0028892" "FBgn0028892" "CG4161"
"636" "FBgn0036766" "FBgn0036766" "CG5506"
"637" "FBgn0036927" "FBgn0036927" "Gabat"
"638" "FBgn0042198" "FBgn0042198" "CG16741"
"639" "FBgn0014396" "FBgn0014396" "tim"
"640" "FBgn0037765" "FBgn0037765" "CG9458"
"641" "FBgn0033570" "FBgn0033570" "ND-B14"
"642" "FBgn0015031" "FBgn0015031" "cype"
"643" "FBgn0036046" "FBgn0036046" "Ilp2"
"644" "FBgn0036785" "FBgn0036785" "CG13700"
"645" "FBgn0010213" "FBgn0010213" "Sod2"
"646" "FBgn0035042" "FBgn0035042" "CG3640"
"647" "FBgn0030106" "FBgn0086367" "t"
"648" "FBgn0020764" "FBgn0020764" "Alas"
"649" "FBgn0032090" "FBgn0032090" "CG9582"
"650" "FBgn0036882" "FBgn0036882" "Dred"
"651" "FBgn0051116" "FBgn0051116" "ClC-a"
"652" "FBgn0038208" "FBgn0038208" "CG14355"
"653" "FBgn0033093" "FBgn0033093" "CG3270"
"654" "FBgn0038175" "FBgn0267383" "Ubc87F"
"655" "FBgn0037547" "FBgn0037547" "CG7910"
"656" "FBgn0029975" "FBgn0029975" "spidey"
"657" "FBgn0033961" "FBgn0033961" "ND-B15"
"658" "FBgn0040814" "FBgn0040814" "CG14113"
"659" "FBgn0035989" "FBgn0035989" "Atat"
"660" "FBgn0026578" "FBgn0086686" "l(3)L1231"
"661" "FBgn0004169" "FBgn0004169" "up"
"662" "FBgn0032471" "FBgn0032471" "CG5122"
"663" "FBgn0031295" "FBgn0031295" "CG4375"
"664" "FBgn0029888" "FBgn0029888" "ND-ASHI"
"665" "FBgn0031367" "FBgn0031367" "c-cup"
"666" "FBgn0033862" "FBgn0033862" "CG6209"
"667" "FBgn0036159" "FBgn0036159" "CG7557"
"668" "FBgn0032798" "FBgn0032798" "CG10132"
"669" "FBgn0032769" "FBgn0032769" "CG10750"
"670" "FBgn0052183" "FBgn0052183" "Ccn"
"671" "FBgn0036488" "FBgn0036488" "CG6878"
"672" "FBgn0024290" "FBgn0264087" "Slob"
"673" "FBgn0032087" "FBgn0032087" "CG9568"
"674" "FBgn0034296" "FBgn0034296" "CG10912"
"675" "FBgn0026592" "FBgn0026592" "Fie"
"676" "FBgn0016672" "FBgn0016672" "Ipp"
"677" "FBgn0034840" "FBgn0034840" "CG3124"
"678" "FBgn0038195" "FBgn0038195" "CG3061"
"679" "FBgn0037330" "FBgn0037330" "mRpL44"
"680" "FBgn0031436" "FBgn0031436" "ND-B17.2"
"681" "FBgn0036925" "FBgn0036925" "schuy"
"682" "FBgn0000120" "FBgn0000120" "Arr1"
"683" "FBgn0052210" "FBgn0262517" "Ltn1"
"684" "FBgn0040649" "FBgn0040649" "CG15461"
"685" "FBgn0035779" "FBgn0035779" "CG8562"
"686" "FBgn0030624" "FBgn0030624" "CG9106"
"687" "FBgn0016120" "FBgn0016120" "ATPsynD"
"688" "FBgn0031276" "FBgn0031276" "CG12506"
"689" "FBgn0033283" "FBgn0033283" "CG11635"
"690" "FBgn0036763" "FBgn0036763" "TrpRS-m"
"691" "FBgn0052306" "FBgn0266696" "Svil"
"692" "FBgn0000045" "FBgn0000045" "Act79B"
"693" "FBgn0052437" "FBgn0052437" "CG32437"
"694" "FBgn0010114" "FBgn0010114" "hig"
"695" "FBgn0038361" "FBgn0038361" "Uros2"
"696" "FBgn0032492" "FBgn0032492" "Prosα6T"
"697" "FBgn0037506" "FBgn0037506" "Mics1"
"698" "FBgn0034355" "FBgn0262476" "CG43066"
"699" "FBgn0037309" "FBgn0264785" "Hph"
"700" "FBgn0001202" "FBgn0001202" "hook"
"701" "FBgn0052062" "FBgn0052062" "Rbfox1"
"702" "FBgn0029700" "FBgn0029700" "CG15576"
"703" "FBgn0028671" "FBgn0028671" "Vha100-1"
"704" "FBgn0010350" "FBgn0010350" "Cds"
"705" "FBgn0033145" "FBgn0033145" "CG12828"
"706" "FBgn0033056" "FBgn0033056" "CG7856"
"707" "FBgn0024943" "FBgn0024943" "PIP82"
"708" "FBgn0037873" "FBgn0037873" "SdhC"
"709" "FBgn0031240" "FBgn0031240" "CG3345"
"710" "FBgn0039597" "FBgn0039597" "CG9997"
"711" "FBgn0002570" "FBgn0002570" "Mal-A1"
"712" "FBgn0037458" "FBgn0250846" "glob2"
"713" "FBgn0038701" "FBgn0038701" "CG18493"
"714" "FBgn0031774" "FBgn0031774" "CG9147"
"715" "FBgn0038587" "FBgn0262559" "Mdh2"
"716" "FBgn0034300" "FBgn0034300" "CG5098"
"717" "FBgn0010349" "FBgn0261797" "Dhc64C"
"718" "FBgn0004507" "FBgn0004507" "Glyp"
"719" "FBgn0033612" "FBgn0259238" "CG42336"
"720" "FBgn0037807" "FBgn0037807" "CG6293"
"721" "FBgn0031207" "FBgn0031207" "CG13356"
"722" "FBgn0051361" "FBgn0051361" "dpr17"
"723" "FBgn0027550" "FBgn0027550" "CG6495"
"724" "FBgn0038934" "FBgn0038934" "Gld2"
"725" "FBgn0034789" "FBgn0034789" "PIP5K59B"
"726" "FBgn0035384" "FBgn0035384" "CG2113"
"727" "FBgn0028997" "FBgn0028997" "nmdyn-D7"
"728" "FBgn0034415" "FBgn0034415" "Gpxl"
"729" "FBgn0026314" "FBgn0026314" "Ugt35B1"
"730" "FBgn0024806" "FBgn0024806" "DIP2"
"731" "FBgn0001229" "FBgn0001229" "Hsp67Bc"
"732" "FBgn0011598" "FBgn0261278" "grp"
"733" "FBgn0037028" "FBgn0037028" "CG3618"
"734" "FBgn0039598" "FBgn0039598" "aqrs"
"735" "FBgn0036497" "FBgn0036497" "Ran-like"
"736" "FBgn0028560" "FBgn0028560" "sut4"
"737" "FBgn0039843" "FBgn0039843" "CG15567"
"738" "FBgn0042174" "FBgn0285991" "hpRNA:CR18854"
"739" "FBgn0004242" "FBgn0004242" "Syt1"
"740" "FBgn0029860" "FBgn0029860" "CG15891"
"741" "FBgn0010452" "FBgn0010452" "trn"
"742" "FBgn0031941" "FBgn0031941" "ATPsynGL"
"743" "FBgn0035007" "FBgn0035007" "CG3492"
"744" "FBgn0020906" "FBgn0020906" "Jon25Bi"
"745" "FBgn0037391" "FBgn0037391" "Gtpbp2"
"746" "FBgn0029761" "FBgn0029761" "SK"
"747" "FBgn0036737" "FBgn0023197" "Jon74E"
"748" "FBgn0034824" "FBgn0034824" "Klp59C"
"749" "FBgn0000411" "FBgn0000411" "D"
"750" "FBgn0036204" "FBgn0036204" "Tim13"
"751" "FBgn0038213" "FBgn0038213" "CG9624"
"752" "FBgn0032222" "FBgn0032222" "Cox10"
"753" "FBgn0032654" "FBgn0032654" "CG15147"
"754" "FBgn0035975" "FBgn0035975" "PGRP-LA"
"755" "FBgn0037987" "FBgn0037987" "CG14739"
"756" "FBgn0032553" "FBgn0032553" "CG4480"
"757" "FBgn0051132" "FBgn0011785" "BRWD3"
"758" "FBgn0029711" "FBgn0029711" "Usf"
"759" "FBgn0035585" "FBgn0035585" "ATPsynCF6L"
"760" "FBgn0034645" "FBgn0034645" "ND-B12"
"761" "FBgn0030050" "FBgn0030050" "CG12111"
"762" "FBgn0025878" "FBgn0025878" "wrapper"
"763" "FBgn0037375" "FBgn0037375" "kat-60L1"
"764" "FBgn0026056" "FBgn0026056" "Rlip"
"765" "FBgn0051140" "FBgn0051140" "CG31140"
"766" "FBgn0030853" "FBgn0030853" "ND-24"
"767" "FBgn0039343" "FBgn0039343" "CG5111"
"768" "FBgn0033274" "FBgn0033274" "CG14757"
"769" "FBgn0040904" "FBgn0040904" "CG15577"
"770" "FBgn0035709" "FBgn0035709" "eIF4E4"
"771" "FBgn0026147" "FBgn0026147" "TTLL4A"
"772" "FBgn0033733" "FBgn0033733" "CG8834"
"773" "FBgn0035999" "FBgn0035999" "CG3552"
"774" "FBgn0034655" "FBgn0034655" "CG10307"
"775" "FBgn0040648" "FBgn0040648" "CG11666"
"776" "FBgn0031684" "FBgn0031684" "ND-13A"
"777" "FBgn0031826" "FBgn0031826" "CG9550"
"778" "FBgn0014869" "FBgn0014869" "Pgam1"
"779" "FBgn0039872" "FBgn0039872" "salt"
"780" "FBgn0033893" "FBgn0033893" "CG18371"
"781" "FBgn0036931" "FBgn0036931" "CG14183"
"782" "FBgn0040718" "FBgn0040718" "CG15353"
"783" "FBgn0031517" "FBgn0031517" "CG15406"
"784" "FBgn0038774" "FBgn0038774" "CG5023"
"785" "FBgn0038656" "FBgn0038656" "CG14294"
"786" "FBgn0040093" "FBgn0040093" "lectin-46Ca"
"787" "FBgn0031946" "FBgn0031946" "CG7164"
"788" "FBgn0034601" "FBgn0034601" "CG4286"
"789" "FBgn0027546" "FBgn0027546" "CG4766"
"790" "FBgn0034907" "FBgn0034907" "CG5539"
"791" "FBgn0000274" "FBgn0000274" "Pka-C2"
"792" "FBgn0033249" "FBgn0033249" "CG11191"
"793" "FBgn0034289" "FBgn0034289" "CG10910"
"794" "FBgn0032503" "FBgn0032503" "CG16825"
"795" "FBgn0034566" "FBgn0034566" "CG9313"
"796" "FBgn0027499" "FBgn0027499" "wde"
"797" "FBgn0039041" "FBgn0039041" "CG13838"
"798" "FBgn0051087" "FBgn0051087" "CG31087"
"799" "FBgn0025801" "FBgn0067861" "Sdic1"
"800" "FBgn0036705" "FBgn0036705" "CG13723"
"801" "FBgn0037710" "FBgn0037710" "CG9393"
"802" "FBgn0034721" "FBgn0034721" "CG11298"
"803" "FBgn0030733" "FBgn0030733" "UQCR-14"
"804" "FBgn0035667" "FBgn0035667" "Jon65Ai"
"805" "FBgn0051475" "FBgn0051475" "myd"
"806" "FBgn0038678" "FBgn0038678" "mRpL55"
"807" "FBgn0051958" "FBgn0051958" "CR31958"
"808" "FBgn0010100" "FBgn0010100" "mAcon1"
"809" "FBgn0032913" "FBgn0032913" "CG9259"
"810" "FBgn0028544" "FBgn0028544" "Vajk3"
"811" "FBgn0033706" "FBgn0033706" "Vha36-2"
"812" "FBgn0003499" "FBgn0003499" "sr"
"813" "FBgn0029658" "FBgn0029658" "CG14269"
"814" "FBgn0004381" "FBgn0004381" "Klp68D"
"815" "FBgn0037039" "FBgn0037039" "CG10587"
"816" "FBgn0035724" "FBgn0035724" "CG10064"
"817" "FBgn0025111" "FBgn0025111" "Ant2"
"818" "FBgn0038952" "FBgn0038952" "CG7069"
"819" "FBgn0021967" "FBgn0021967" "ND-PDSW"
"820" "FBgn0030358" "FBgn0030358" "Pdzd8"
"821" "FBgn0033468" "FBgn0033468" "CG1418"
"822" "FBgn0031591" "FBgn0265269" "CG15425"
"823" "FBgn0015229" "FBgn0015229" "glec"
"824" "FBgn0036311" "FBgn0036311" "CG17666"
"825" "FBgn0039122" "FBgn0260634" "eIF4G2"
"826" "FBgn0050104" "FBgn0050104" "NT5E-2"
"827" "FBgn0037500" "FBgn0037500" "CG17944"
"828" "FBgn0030283" "FBgn0030283" "CG15198"
"829" "FBgn0035505" "FBgn0035505" "Teh2"
"830" "FBgn0003093" "FBgn0003093" "Pkc98E"
"831" "FBgn0020503" "FBgn0020503" "CLIP-190"
"832" "FBgn0039498" "FBgn0039498" "CG17991"
"833" "FBgn0040390" "FBgn0264598" "PsGEF"
"834" "FBgn0033861" "FBgn0033861" "CG12464"
"835" "FBgn0033484" "FBgn0033484" "CG2269"
"836" "FBgn0029887" "FBgn0029887" "CG3198"
"837" "FBgn0038488" "FBgn0038488" "m-cup"
"838" "FBgn0027544" "FBgn0027544" "CG2217"
"839" "FBgn0051203" "FBgn0259222" "CG42322"
"840" "FBgn0036905" "FBgn0036905" "Vtld"
"841" "FBgn0036945" "FBgn0036945" "Ssk"
"842" "FBgn0030386" "FBgn0030386" "CG2574"
"843" "FBgn0031423" "FBgn0031423" "CG3557"
"844" "FBgn0032219" "FBgn0032219" "CG4995"
"845" "FBgn0040694" "FBgn0040694" "CG14974"
"846" "FBgn0010583" "FBgn0010583" "dock"
"847" "FBgn0030247" "FBgn0030247" "CG15208"
"848" "FBgn0040896" "FBgn0040896" "CG14775"
"849" "FBgn0035565" "FBgn0052238" "TTLL1B"
"850" "FBgn0052627" "FBgn0265726" "Nna1"
"851" "FBgn0036183" "FBgn0036183" "CG6083"
"852" "FBgn0017456" "FBgn0017456" "Ubc84D"
"853" "FBgn0034121" "FBgn0034121" "CG6262"
"854" "FBgn0030721" "FBgn0030721" "CG12698"
"855" "FBgn0035571" "FBgn0035571" "CG12493"
"856" "FBgn0037226" "FBgn0250821" "CG14644"
"857" "FBgn0028374" "FBgn0028374" "Hug"
"858" "FBgn0035032" "FBgn0035032" "ATPsynF"
"859" "FBgn0030883" "FBgn0030883" "CG7772"
"860" "FBgn0040608" "FBgn0040608" "CG14246"
"861" "FBgn0028497" "FBgn0028497" "Mtmr6"
"862" "FBgn0035952" "FBgn0035952" "CG5280"
"863" "FBgn0039909" "FBgn0039909" "ND-49"
"864" "FBgn0038423" "FBgn0038423" "CG10317"
"865" "FBgn0032313" "FBgn0032313" "CG14070"
"866" "FBgn0034563" "FBgn0034563" "CG15649"
"867" "FBgn0031335" "FBgn0031335" "CG5565"
"868" "FBgn0026438" "FBgn0026438" "Eaat2"
"869" "FBgn0003975" "FBgn0003975" "vg"
"870" "FBgn0036726" "FBgn0036726" "QIL1"
"871" "FBgn0024995" "FBgn0024995" "CG2680"
"872" "FBgn0030429" "FBgn0030429" "CG4661"
"873" "FBgn0028533" "FBgn0028533" "CG7953"
"874" "FBgn0036542" "FBgn0264908" "pHCl-1"
"875" "FBgn0033900" "FBgn0033900" "CysRS-m"
"876" "FBgn0064227" "FBgn0064227" "Rdh"
"877" "FBgn0037862" "FBgn0037862" "mAcon2"
"878" "FBgn0039667" "FBgn0039667" "FipoQ"
"879" "FBgn0032291" "FBgn0032291" "CG17118"
"880" "FBgn0050118" "FBgn0284257" "Ttd14"
"881" "FBgn0031944" "FBgn0267689" "CG46025"
"882" "FBgn0036901" "FBgn0261341" "verm"
"883" "FBgn0036082" "FBgn0036082" "CG12362"
"884" "FBgn0039797" "FBgn0039797" "eIF4H2"
"885" "FBgn0036217" "FBgn0036217" "CG5906"
"886" "FBgn0035584" "FBgn0035584" "CG17030"
"887" "FBgn0000114" "FBgn0000114" "bru1"
"888" "FBgn0004449" "FBgn0004449" "Ten-m"
"889" "FBgn0036490" "FBgn0036490" "Prx1"
"890" "FBgn0051028" "FBgn0051028" "Rsod"
"891" "FBgn0033907" "FBgn0033907" "mRpS16"
"892" "FBgn0032435" "FBgn0032435" "Oatp33Eb"
"893" "FBgn0031505" "FBgn0031505" "ND-B14.5B"
"894" "FBgn0040502" "FBgn0040502" "CG8343"
"895" "FBgn0039373" "FBgn0039373" "CG5024"
"896" "FBgn0038293" "FBgn0266064" "Glys"
"897" "FBgn0017567" "FBgn0017567" "ND-23"
"898" "FBgn0037788" "FBgn0037788" "CAH7"
"899" "FBgn0032908" "FBgn0032908" "CG9270"
"900" "FBgn0051038" "FBgn0051038" "CG31038"
"901" "FBgn0034295" "FBgn0034295" "CG10911"
"902" "FBgn0032867" "FBgn0032867" "CG15475"
"903" "FBgn0036738" "FBgn0036738" "CG7542"
"904" "FBgn0015933" "FBgn0261397" "didum"
"905" "FBgn0037664" "FBgn0037664" "CG8420"
"906" "FBgn0010808" "FBgn0010808" "Chchd3"
"907" "FBgn0033347" "FBgn0033347" "CG8248"
"908" "FBgn0038694" "FBgn0038694" "CG5217"
"909" "FBgn0038607" "FBgn0038607" "hmw"
"910" "FBgn0031119" "FBgn0031119" "CG1812"
"911" "FBgn0013725" "FBgn0013725" "phyl"
"912" "FBgn0031163" "FBgn0287645" "ccb"
"913" "FBgn0031690" "FBgn0031690" "CG7742"
"914" "FBgn0015589" "FBgn0015589" "Apc"
"915" "FBgn0036016" "FBgn0036016" "CG3306"
"916" "FBgn0036022" "FBgn0036022" "CG8329"
"917" "FBgn0038556" "FBgn0053547" "Rim"
"918" "FBgn0035022" "FBgn0035022" "CG11413"
"919" "FBgn0011555" "FBgn0011555" "θTry"
"920" "FBgn0039413" "FBgn0039413" "CG14556"
"921" "FBgn0038815" "FBgn0038815" "CG5466"
"922" "FBgn0000229" "FBgn0000229" "bsk"
"923" "FBgn0037323" "FBgn0037323" "CG2663"
"924" "FBgn0031574" "FBgn0031574" "TTLL4B"
"925" "FBgn0035896" "FBgn0035896" "CG6983"
"926" "FBgn0034800" "FBgn0034800" "CG3788"
"927" "FBgn0040812" "FBgn0040812" "CG8750"
"928" "FBgn0038281" "FBgn0038281" "RpL10Aa"
"929" "FBgn0010383" "FBgn0010383" "Cyp18a1"
"930" "FBgn0023215" "FBgn0023215" "Mnt"
"931" "FBgn0042627" "FBgn0042627" "FASN2"
"932" "FBgn0036403" "FBgn0036403" "CG6661"
"933" "FBgn0004587" "FBgn0004587" "B52"
"934" "FBgn0000497" "FBgn0284247" "ds"
"935" "FBgn0032269" "FBgn0032269" "w-cup"
"936" "FBgn0011828" "FBgn0011828" "Pxn"
"937" "FBgn0029584" "FBgn0283451" "br"
"938" "FBgn0028848" "FBgn0028848" "Gpo3"
"939" "FBgn0039010" "FBgn0039010" "CG4907"
"940" "FBgn0038655" "FBgn0038655" "CG14297"
"941" "FBgn0000723" "FBgn0000723" "FER"
"942" "FBgn0031878" "FBgn0031878" "sip2"
"943" "FBgn0027948" "FBgn0027948" "msps"
"944" "FBgn0039419" "FBgn0039419" "CG12290"
"945" "FBgn0026188" "FBgn0261552" "ps"
"946" "FBgn0030745" "FBgn0030745" "CG4239"
"947" "FBgn0000667" "FBgn0000667" "Actn"
"948" "FBgn0011227" "FBgn0011227" "ox"
"949" "FBgn0003075" "FBgn0250906" "Pgk"
"950" "FBgn0036656" "FBgn0036656" "CG13026"
"951" "FBgn0017448" "FBgn0017448" "CG2187"
"952" "FBgn0037302" "FBgn0087005" "rtp"
"953" "FBgn0033659" "FBgn0033659" "Damm"
"954" "FBgn0032530" "FBgn0032530" "CG9263"
"955" "FBgn0032295" "FBgn0032295" "CG12299"
"956" "FBgn0034618" "FBgn0034618" "Agl"
"957" "FBgn0039723" "FBgn0039723" "CG15522"
"958" "FBgn0032538" "FBgn0032538" "Vajk2"
"959" "FBgn0037810" "FBgn0037810" "sle"
"960" "FBgn0030374" "FBgn0030374" "CG15734"
"961" "FBgn0005771" "FBgn0005771" "noc"
"962" "FBgn0030317" "FBgn0030317" "pkm"
"963" "FBgn0035218" "FBgn0035218" "CG9173"
"964" "FBgn0002571" "FBgn0002571" "Mal-A3"
"965" "FBgn0037962" "FBgn0037962" "Dnali1"
"966" "FBgn0037188" "FBgn0037188" "CG7369"
"967" "FBgn0035517" "FBgn0035517" "CG1265"
"968" "FBgn0031021" "FBgn0031021" "ND-18"
"969" "FBgn0037764" "FBgn0037764" "CG9459"
"970" "FBgn0003071" "FBgn0003071" "Pfk"
"971" "FBgn0038575" "FBgn0038575" "CG7208"
"972" "FBgn0034904" "FBgn0034904" "CG15800"
"973" "FBgn0038301" "FBgn0038301" "CG6654"
"974" "FBgn0034750" "FBgn0034750" "CG3732"
"975" "FBgn0032947" "FBgn0259998" "CG17571"
"976" "FBgn0003710" "FBgn0003710" "tipE"
"977" "FBgn0035568" "FBgn0035568" "CG18418"
"978" "FBgn0038098" "FBgn0038098" "CG7381"
"979" "FBgn0001402" "FBgn0284408" "trol"
"980" "FBgn0032894" "FBgn0032894" "CG14402"
"981" "FBgn0051159" "FBgn0051159" "mRRF2"
"982" "FBgn0039081" "FBgn0039081" "Irk2"
"983" "FBgn0033168" "FBgn0033168" "CG11145"
"984" "FBgn0029717" "FBgn0029717" "CG12684"
