"submitted_item" "validated_id" "current_symbol"
"279" "FBgn0002733" "FBgn0002733" "E(spl)mβ-HLH"
"280" "FBgn0002734" "FBgn0002734" "E(spl)mδ-HLH"
"281" "FBgn0002735" "FBgn0002735" "E(spl)mγ-HLH"
"282" "FBgn0002772" "FBgn0002772" "Mlc1"
"283" "FBgn0002773" "FBgn0002773" "Mlc2"
"284" "FBgn0002774" "FBgn0002774" "mle"
"285" "FBgn0002775" "FBgn0002775" "msl-3"
"286" "FBgn0002780" "FBgn0002780" "mod"
"287" "FBgn0002781" "FBgn0002781" "mod(mdg4)"
"288" "FBgn0002783" "FBgn0002783" "mor"
"289" "FBgn0002789" "FBgn0002789" "Mp20"
"290" "FBgn0002838" "FBgn0002838" "ms(3)K81"
"291" "FBgn0002842" "FBgn0002842" "sa"
"292" "FBgn0002855" "FBgn0002855" "Acp26Aa"
"293" "FBgn0002856" "FBgn0002856" "Acp26Ab"
"294" "FBgn0002862" "FBgn0002862" "Mst87F"
"295" "FBgn0002863" "FBgn0002863" "Acp95EF"
"296" "FBgn0002865" "FBgn0002865" "Mst98Ca"
"297" "FBgn0002868" "FBgn0002868" "MtnA"
"298" "FBgn0002869" "FBgn0002869" "MtnB"
"299" "FBgn0002873" "FBgn0002873" "mud"
"300" "FBgn0002878" "FBgn0002878" "mus101"
"301" "FBgn0002887" "FBgn0002887" "mus201"
"302" "FBgn0002891" "FBgn0002891" "PolZ1"
"303" "FBgn0002905" "FBgn0002905" "PolQ"
"304" "FBgn0002906" "FBgn0002906" "Blm"
"305" "FBgn0002917" "FBgn0002917" "na"
"306" "FBgn0002921" "FBgn0002921" "Atpα"
"307" "FBgn0002922" "FBgn0002922" "nau"
"308" "FBgn0002924" "FBgn0002924" "ncd"
"309" "FBgn0002932" "FBgn0002932" "neur"
"310" "FBgn0002936" "FBgn0002936" "ninaA"
"311" "FBgn0002937" "FBgn0002937" "ninaB"
"312" "FBgn0002938" "FBgn0002938" "ninaC"
"313" "FBgn0002939" "FBgn0002939" "ninaD"
"314" "FBgn0002940" "FBgn0002940" "ninaE"
"315" "FBgn0002945" "FBgn0002945" "nkd"
"316" "FBgn0002948" "FBgn0002948" "nod"
"317" "FBgn0002985" "FBgn0002985" "odd"
"318" "FBgn0003008" "FBgn0003008" "or"
"319" "FBgn0003009" "FBgn0003009" "ord"
"320" "FBgn0003015" "FBgn0003015" "osk"
"321" "FBgn0003028" "FBgn0003028" "ovo"
"322" "FBgn0003034" "FBgn0003034" "SP"
"323" "FBgn0003041" "FBgn0003041" "pbl"
"324" "FBgn0003042" "FBgn0003042" "Pc"
"325" "FBgn0003044" "FBgn0003044" "Pcl"
"326" "FBgn0003046" "FBgn0003046" "Pcp"
"327" "FBgn0003048" "FBgn0003048" "pcx"
"328" "FBgn0003067" "FBgn0003067" "Pepck1"
"329" "FBgn0003068" "FBgn0003068" "per"
"330" "FBgn0003071" "FBgn0003071" "Pfk"
"331" "FBgn0003074" "FBgn0003074" "Pgi"
"332" "FBgn0003079" "FBgn0003079" "Raf"
"333" "FBgn0003087" "FBgn0003087" "pim"
"334" "FBgn0003093" "FBgn0003093" "Pkc98E"
"335" "FBgn0003118" "FBgn0003118" "pnt"
"336" "FBgn0003124" "FBgn0003124" "polo"
"337" "FBgn0003129" "FBgn0003129" "Poxm"
"338" "FBgn0003132" "FBgn0003132" "Pp1-13C"
"339" "FBgn0003134" "FBgn0003134" "Pp1α-96A"
"340" "FBgn0003137" "FBgn0003137" "Ppn"
"341" "FBgn0003138" "FBgn0267487" "Ptp61F"
"342" "FBgn0003139" "FBgn0003139" "PpV"
"343" "FBgn0003140" "FBgn0003140" "PpY-55A"
"344" "FBgn0003141" "FBgn0003141" "pr"
"345" "FBgn0003149" "FBgn0003149" "Prm"
"346" "FBgn0003162" "FBgn0003162" "Pu"
"347" "FBgn0003169" "FBgn0003169" "put"
"348" "FBgn0003175" "FBgn0003175" "px"
"349" "FBgn0003178" "FBgn0267385" "Pyk"
"350" "FBgn0003187" "FBgn0003187" "qua"
"351" "FBgn0003205" "FBgn0003205" "Ras85D"
"352" "FBgn0003209" "FBgn0003209" "raw"
"353" "FBgn0003210" "FBgn0003210" "rb"
"354" "FBgn0003231" "FBgn0003231" "ref(2)P"
"355" "FBgn0003248" "FBgn0003248" "Rh2"
"356" "FBgn0003249" "FBgn0003249" "Rh3"
"357" "FBgn0003250" "FBgn0003250" "Rh4"
"358" "FBgn0003254" "FBgn0003254" "rib"
"359" "FBgn0003255" "FBgn0003255" "rk"
"360" "FBgn0003256" "FBgn0003256" "rl"
"361" "FBgn0003257" "FBgn0003257" "r-l"
"362" "FBgn0003261" "FBgn0003261" "Rm62"
"363" "FBgn0003274" "FBgn0003274" "RpLP2"
"364" "FBgn0003275" "FBgn0003275" "Polr2F"
"365" "FBgn0003277" "FBgn0003277" "Polr2A"
"366" "FBgn0003278" "FBgn0003278" "Polr1B"
"367" "FBgn0003285" "FBgn0003285" "rst"
"368" "FBgn0003295" "FBgn0003295" "ru"
"369" "FBgn0003301" "FBgn0003301" "rut"
"370" "FBgn0003302" "FBgn0003302" "rux"
"371" "FBgn0003308" "FBgn0003308" "ry"
"372" "FBgn0003310" "FBgn0003310" "S"
"373" "FBgn0003312" "FBgn0003312" "sad"
"374" "FBgn0003313" "FBgn0003313" "sala"
"375" "FBgn0003321" "FBgn0003321" "sbr"
"376" "FBgn0003328" "FBgn0286785" "scb"
"377" "FBgn0003334" "FBgn0003334" "Scm"
"378" "FBgn0003345" "FBgn0003345" "sd"
"379" "FBgn0003346" "FBgn0003346" "RanGAP"
