"submitted_item" "validated_id" "current_symbol"
"180" 33840 "FBgn0031762" "CG9098"
"181" 33884 "FBgn0031800" "CG9497"
"182" 33885 "FBgn0031801" "CG9498"
"183" 33893 "FBgn0259716" "Nepl6"
"184" 33916 "FBgn0000320" "eya"
"185" 33946 "FBgn0031853" "TTLL3B"
"186" 33957 "FBgn0051632" "sens-2"
"187" 33961 "FBgn0031865" "Nha1"
"188" 34017 "FBgn0031908" "CG5177"
"189" 34023 "FBgn0031914" "CG5973"
"190" 34041 "FBgn0031929" "CG18585"
"191" 34042 "FBgn0031930" "CG7025"
"192" 34049 "FBgn0031937" "CG13795"
"193" 34051 "FBgn0031939" "CG13796"
"194" 34053 "FBgn0031940" "CG7214"
"195" 34055 "FBgn0031942" "CG7203"
"196" 34060 "FBgn0003961" "Uro"
"197" 34093 "FBgn0031975" "Tg"
"198" 34122 "FBgn0032001" "CG8360"
"199" 34123 "FBgn0032002" "CG8353"
"200" 34166 "FBgn0001084" "fy"
"201" 34189 "FBgn0016122" "Acer"
"202" 34206 "FBgn0032069" "LManVI"
"203" 34211 "FBgn0032074" "Tsp29Fa"
"204" 34219 "FBgn0032082" "CG18088"
"205" 34221 "FBgn0032084" "CG13101"
"206" 34227 "FBgn0032087" "CG9568"
"207" 34237 "FBgn0052982" "CG32982"
"208" 34258 "FBgn0032116" "Mco1"
"209" 34259 "FBgn0000640" "Fbp2"
"210" 34269 "FBgn0032124" "CG17855"
"211" 34271 "FBgn0032126" "CG13113"
"212" 34288 "FBgn0032139" "CG13116"
"213" 34289 "FBgn0032140" "CG13117"
"214" 34297 "FBgn0032144" "CG17633"
"215" 34350 "FBgn0028675" "Sur"
"216" 34379 "FBgn0032209" "Hand"
"217" 34381 "FBgn0032211" "CG13138"
"218" 34401 "FBgn0032228" "CtsL4"
"219" 34409 "FBgn0032234" "gny"
"220" 34436 "FBgn0032253" "LManI"
"221" 34437 "FBgn0027611" "LManII"
"222" 34438 "FBgn0051719" "RluA-1"
"223" 34450 "FBgn0032264" "Lip4"
"224" 34453 "FBgn0051721" "Trim9"
"225" 34471 "FBgn0032285" "CG17108"
"226" 34472 "FBgn0032286" "CG7300"
"227" 34485 "FBgn0032297" "CG17124"
"228" 34488 "FBgn0032298" "CG6724"
"229" 34493 "FBgn0032303" "CG6508"
"230" 34506 "FBgn0032311" "CG12517"
"231" 34528 "FBgn0032329" "Art8"
"232" 34537 "FBgn0032336" "AstC"
"233" 34552 "FBgn0040211" "Hgo"
"234" 34558 "FBgn0014076" "Vm32E"
"235" 34569 "FBgn0261648" "salm"
"236" 34570 "FBgn0003313" "sala"
"237" 34594 "FBgn0264815" "Pde1c"
"238" 34607 "FBgn0032387" "CG16965"
"239" 34615 "FBgn0014019" "Rh5"
"240" 34652 "FBgn0043841" "vir-1"
"241" 34662 "FBgn0032435" "Oatp33Eb"
"242" 34669 "FBgn0085424" "nub"
