"submitted_item" "validated_id" "current_symbol"
"193" "FBgn0001133" "FBgn0001133" "grau"
"194" "FBgn0001134" "FBgn0001134" "Grd"
"195" "FBgn0001138" "FBgn0001138" "grn"
"196" "FBgn0001139" "FBgn0001139" "gro"
"197" "FBgn0001142" "FBgn0001142" "Gs1"
"198" "FBgn0001145" "FBgn0001145" "Gs2"
"199" "FBgn0001147" "FBgn0001147" "gsb-n"
"200" "FBgn0001148" "FBgn0001148" "gsb"
"201" "FBgn0001149" "FBgn0001149" "GstD1"
"202" "FBgn0001150" "FBgn0001150" "gt"
"203" "FBgn0001169" "FBgn0001169" "H"
"204" "FBgn0001170" "FBgn0001170" "H2.0"
"205" "FBgn0001179" "FBgn0001179" "hay"
"206" "FBgn0001180" "FBgn0001180" "hb"
"207" "FBgn0001185" "FBgn0001185" "her"
"208" "FBgn0001186" "FBgn0001186" "Hex-A"
"209" "FBgn0001187" "FBgn0001187" "Hex-C"
"210" "FBgn0001197" "FBgn0001197" "His2Av"
"211" "FBgn0001202" "FBgn0001202" "hook"
"212" "FBgn0001206" "FBgn0001206" "Hmr"
"213" "FBgn0001215" "FBgn0001215" "Hrb98DE"
"214" "FBgn0001216" "FBgn0001216" "Hsc70-1"
"215" "FBgn0001217" "FBgn0001217" "Hsc70-2"
"216" "FBgn0001218" "FBgn0001218" "Hsc70-3"
"217" "FBgn0001222" "FBgn0001222" "Hsf"
"218" "FBgn0001224" "FBgn0001224" "Hsp23"
"219" "FBgn0001225" "FBgn0001225" "Hsp26"
"220" "FBgn0001226" "FBgn0001226" "Hsp27"
"221" "FBgn0001227" "FBgn0001227" "Hsp67Ba"
"222" "FBgn0001228" "FBgn0001228" "CG4456"
"223" "FBgn0001229" "FBgn0001229" "Hsp67Bc"
"224" "FBgn0001230" "FBgn0001230" "Hsp68"
"225" "FBgn0001233" "FBgn0001233" "Hsp83"
"226" "FBgn0001235" "FBgn0001235" "hth"
"227" "FBgn0001248" "FBgn0001248" "Idh"
"228" "FBgn0001250" "FBgn0001250" "if"
"229" "FBgn0001257" "FBgn0001257" "ImpL2"
"230" "FBgn0001258" "FBgn0001258" "Ldh"
"231" "FBgn0001259" "FBgn0001259" "in"
"232" "FBgn0001263" "FBgn0001263" "inaD"
"233" "FBgn0001269" "FBgn0001269" "inv"
"234" "FBgn0001276" "FBgn0001276" "ix"
"235" "FBgn0001280" "FBgn0001280" "janA"
"236" "FBgn0001281" "FBgn0001281" "janB"
"237" "FBgn0001285" "FBgn0001285" "Jon44E"
"238" "FBgn0001291" "FBgn0001291" "Jra"
"239" "FBgn0001296" "FBgn0001296" "kar"
"240" "FBgn0001297" "FBgn0001297" "kay"
"241" "FBgn0001308" "FBgn0001308" "Khc"
"242" "FBgn0001311" "FBgn0001311" "kkv"
"243" "FBgn0001313" "FBgn0001313" "kl-2"
"244" "FBgn0001316" "FBgn0001316" "klar"
"245" "FBgn0001319" "FBgn0001319" "kn"
"246" "FBgn0001320" "FBgn0001320" "kni"
"247" "FBgn0001321" "FBgn0001321" "knk"
"248" "FBgn0001323" "FBgn0001323" "knrl"
"249" "FBgn0001325" "FBgn0001325" "Kr"
"250" "FBgn0001330" "FBgn0001330" "kz"
"251" "FBgn0001341" "FBgn0001341" "Mybbp1A"
"252" "FBgn0001404" "FBgn0001404" "egh"
"253" "FBgn0001491" "FBgn0001491" "l(1)10Bb"
"254" "FBgn0001565" "FBgn0001565" "Ddx56"
"255" "FBgn0001612" "FBgn0001612" "Grip91"
"256" "FBgn0001624" "FBgn0001624" "dlg1"
"257" "FBgn0001941" "FBgn0001941" "ifc"
"258" "FBgn0001942" "FBgn0001942" "eIF4A"
"259" "FBgn0001961" "FBgn0001961" "Arpc1"
"260" "FBgn0001965" "FBgn0001965" "Sos"
